0.3   0.2   3.30296   0.0167176
0.3   0.27   1.27292   0.00591954
0.3   0.34   0.841266   0.00374
0.3   0.41   0.603972   0.00301768
0.3   0.48   0.404907   0.00278781
0.3   0.55   0.228547   0.00253755
0.3   0.62   0.0801285   0.00241719
0.3   0.69   -0.0400539   0.00213819
0.3   0.76   -0.133863   0.0018555
0.3   0.83   -0.205335   0.00187466
0.37   0.2   4.55566   0.0196365
0.37   0.27   1.38821   0.00735927
0.37   0.34   0.61579   0.00363054
0.37   0.41   0.38322   0.00276304
0.37   0.48   0.236271   0.00250946
0.37   0.55   0.102774   0.00229469
0.37   0.62   -0.00754243   0.00215909
0.37   0.69   -0.100977   0.001892
0.37   0.76   -0.178448   0.00182023
0.37   0.83   -0.22981   0.00177902
0.44   0.2   5.29912   0.0205585
0.44   0.27   1.78923   0.0092833
0.44   0.34   0.575152   0.00417404
0.44   0.41   0.211941   0.00269649
0.44   0.48   0.0672486   0.00215459
0.44   0.55   -0.0265145   0.00215785
0.44   0.62   -0.105429   0.001915
0.44   0.69   -0.172836   0.00174868
0.44   0.76   -0.226806   0.00174884
0.44   0.83   -0.256801   0.00206684
0.51   0.2   5.52456   0.0198604
0.51   0.27   2.15217   0.00945741
0.51   0.34   0.659312   0.00480714
0.51   0.41   0.118351   0.00295976
0.51   0.48   -0.0656316   0.00211534
0.51   0.55   -0.147848   0.00187661
0.51   0.62   -0.202325   0.00170933
0.51   0.69   -0.245145   0.0016206
0.51   0.76   -0.270369   0.00160584
0.51   0.83   -0.283273   0.00189966
0.58   0.2   5.45996   0.0206528
0.58   0.27   2.37749   0.00988516
0.58   0.34   0.792909   0.00537517
0.58   0.41   0.0985382   0.00293977
0.58   0.48   -0.162136   0.00196763
0.58   0.55   -0.256884   0.00151081
0.58   0.62   -0.292365   0.0013593
0.58   0.69   -0.310612   0.0013419
0.58   0.76   -0.312775   0.00176336
0.58   0.83   -0.294548   0.00292518
0.65   0.2   5.39058   0.022212
0.65   0.27   2.43955   0.0103118
0.65   0.34   0.914993   0.00575173
0.65   0.41   0.124154   0.0033094
0.65   0.48   -0.219977   0.00207178
0.65   0.55   -0.337729   0.00135687
0.65   0.62   -0.371859   0.00106406
0.65   0.69   -0.366258   0.00117925
0.65   0.76   -0.338577   0.00212752
0.65   0.83   -0.302136   0.00288733
0.72   0.2   5.22332   0.0229571
0.72   0.27   2.39837   0.0106488
0.72   0.34   0.988189   0.00579598
0.72   0.41   0.161411   0.00356325
