0   36.1603
1   32.5012
2   29.7795
3   27.2706
4   25.2533
5   23.6429
6   22.2803
7   21.132
8   20.2651
9   19.5394
10   18.5616
11   17.4683
12   16.5884
13   16.4717
14   16.2555
15   15.9098
16   15.4643
17   15.4499
18   15.4802
19   15.2178
20   15.216
21   15.2107
22   15.0115
23   15.0972
24   14.5064
25   14.5542
26   14.4078
27   13.9963
28   13.9746
29   14.0557
30   13.785
31   13.2074
32   12.9725
33   12.8405
34   12.6043
35   12.496
36   12.2912
37   12.3469
38   12.0578
39   11.7409
40   11.8005
41   11.4773
42   10.9549
43   10.812
44   10.4996
45   10.3317
46   10.1029
47   10.2464
48   10.2423
49   10.1696
50   10.1822
51   10.2356
52   10.1269
53   10.0162
54   10.1056
55   9.86243
56   10.0029
57   10.4668
58   10.189
59   10.032
60   9.91568
61   9.89796
62   10.2255
63   10.314
64   10.531
65   10.3131
66   10.0758
67   9.99866
68   9.42873
69   9.90134
70   9.61698
71   9.88913
72   9.34389
73   9.73155
74   9.35815
75   9.31909
76   9.55354
77   9.74269
78   10.0777
79   9.71722
80   9.71361
81   9.99179
82   9.82956
83   9.86842
84   9.20042
85   9.13867
86   8.90702
87   9.4015
88   9.19569
89   9.5265
90   9.38339
91   9.23797
92   8.91739
93   8.84986
94   8.38734
95   8.7096
96   8.64206
97   8.48592
98   8.16523
99   7.76813
