0   15.0817   0
1   14.9222   0.159536
2   14.9864   0.112198
3   15.0018   0.0808446
4   14.9575   0.076671
5   14.9475   0.063421
6   14.964   0.0560652
7   15.0162   0.0712671
8   14.981   0.0720409
9   14.9914   0.0653122
10   15.0142   0.0633005
11   15.0168   0.0578432
12   15.0138   0.0532861
13   15.0477   0.0598228
14   15.0705   0.0601903
15   15.0506   0.0597116
16   15.0293   0.0600248
17   15.038   0.0572612
18   15.0254   0.0555945
19   15.0322   0.053161
20   15.0289   0.050676
21   15.0193   0.0492633
22   15.025   0.0474193
23   15.0142   0.0466551
24   15.0293   0.0472129
25   15.0213   0.046054
26   15.0031   0.0478968
27   15.0066   0.0463049
28   15.0093   0.0447639
29   15.006   0.043377
30   15.0073   0.0419687
31   15.0077   0.0406374
32   14.998   0.0405656
33   15.0038   0.0397838
34   15.0022   0.0386757
35   15.0001   0.0376416
36   14.9966   0.0367882
37   15.0029   0.0363387
38   14.998   0.0357228
39   14.9895   0.0358396
40   14.9865   0.0350857
41   14.9859   0.0342392
42   14.9857   0.0334403
43   14.9929   0.0334441
44   14.996   0.0328355
45   14.9961   0.0321169
46   14.9952   0.0314299
47   14.9966   0.0307948
48   14.996   0.030163
49   14.9906   0.0300563
50   14.9874   0.0296412
51   14.9879   0.0290623
52   14.989   0.0285306
53   14.9895   0.0280146
54   14.9832   0.0282185
55   14.9835   0.0277116
56   14.9846   0.0272389
57   14.9869   0.0268697
58   14.9928   0.0270536
59   14.9929   0.0266104
60   14.9897   0.026378
61   14.989   0.0259449
62   14.9918   0.0256917
63   14.988   0.0255724
64   14.986   0.0252635
65   14.9921   0.0256196
66   14.9931   0.0252605
67   14.9938   0.0248981
68   14.9987   0.0250167
69   14.9997   0.0246829
70   14.9989   0.0243229
71   15.0011   0.0240976
72   14.9984   0.0239075
73   14.9943   0.0239317
74   14.9909   0.0238561
75   14.9906   0.0235328
76   14.9883   0.0233302
77   14.9893   0.0230496
78   14.99   0.02276
79   14.9888   0.0225127
80   14.991   0.0223375
81   14.9953   0.0224816
82   14.9958   0.0222147
83   14.9937   0.0220513
84   14.9924   0.0218241
85   14.9916   0.0215875
86   14.9925   0.0213539
87   14.9926   0.0211066
88   14.9907   0.0209449
89   14.9917   0.0207403
90   14.9949   0.0207518
91   14.9962   0.0205764
92   14.9939   0.0204764
93   14.9932   0.0202692
94   14.9933   0.0200521
95   14.9903   0.0200587
96   14.9931   0.0200493
97   14.9929   0.0198468
98   14.9894   0.0199649
99   14.9852   0.0202023
