0   28.9225
1   25.8691
2   22.4141
3   21.9868
4   20.9388
5   20.5542
6   19.1716
7   18.3156
8   17.5247
9   16.3382
10   14.88
11   14.88
12   14.88
13   14.8004
14   14.2632
15   13.8823
16   13.8823
17   13.8823
18   13.8203
19   13.8203
20   13.807
21   13.4422
22   13.1953
23   13.1683
24   12.852
25   12.4927
26   12.4881
27   12.4881
28   12.4039
29   12.4026
30   12.1469
31   12.1469
32   11.0327
33   10.9356
34   10.874
35   10.4907
36   10.3367
37   10.3099
38   10.2582
39   10.2118
40   9.79659
41   9.32479
42   9.17677
43   9.17677
44   9.16689
45   9.15913
46   8.98527
47   8.98527
48   8.98527
49   8.98527
50   8.98527
51   8.96617
52   8.96617
53   8.88304
54   8.86549
55   8.86549
56   8.85613
57   8.72978
58   8.68124
59   8.68124
60   8.68124
61   8.60663
62   8.60663
63   8.53199
64   8.53199
65   8.40049
66   8.40049
67   8.32117
68   8.32117
69   8.32117
70   8.18795
71   8.18795
72   8.18795
73   8.18795
74   8.0424
75   8.0424
76   8.0424
77   8.0424
78   8.0424
79   7.99358
80   7.99358
81   7.93236
82   7.93236
83   7.93236
84   7.88354
85   7.88354
86   7.88354
87   7.88354
88   7.88354
89   7.81463
90   7.81463
91   7.81463
92   7.28754
93   7.28754
94   6.48964
95   6.48964
96   6.48964
97   6.48964
98   6.48964
99   6.24486
