0   1.00054   0
1   1.00103   0.000345267
2   1.00007   0.00100662
3   1.00024   0.000745862
4   1.00072   0.000791106
5   1.00087   0.000673049
6   1.00095   0.000581171
7   1.00087   0.000505419
8   1.00063   0.000503309
9   1.00066   0.000460356
10   1.00055   0.000408525
11   1.00045   0.000403185
12   1.00054   0.00038602
13   1.00053   0.000345267
14   1.00045   0.000345267
15   1.00029   0.00033356
16   1.00034   0.000322968
17   1.00029   0.000301927
18   1.00033   0.000293421
19   1.00039   0.000285595
20   1.00041   0.000288871
21   1.00039   0.000260997
22   1.00026   0.000285095
23   1.0003   0.000269374
24   1.00038   0.000281909
25   1.00035   0.000258374
26   1.00047   0.000287279
27   1.00055   0.000281909
28   1.00056   0.000276829
29   1.00053   0.000279468
30   1.00053   0.000274771
31   1.00048   0.000270303
32   1.00041   0.000272958
33   1.00037   0.000261984
34   1.00032   0.000264808
35   1.00035   0.000254389
36   1.00039   0.000257347
37   1.00038   0.000247418
38   1.00042   0.000244141
39   1.00041   0.00024099
40   1.00042   0.000225087
41   1.00043   0.00022877
42   1.00041   0.000219662
43   1.00036   0.000223387
44   1.00041   0.000220834
45   1.00039   0.000218366
46   1.00035   0.000221898
47   1.00028   0.000225227
48   1.00026   0.000228373
49   1.00027   0.000220583
50   1.00024   0.000218366
51   1.00024   0.000216215
52   1.00024   0.000208704
53   1.00019   0.000212096
54   1.00021   0.000204802
55   1.00021   0.000197519
56   1.00021   0.000201112
57   1.00021   0.000188557
58   1.00022   0.000186924
59   1.00021   0.000190706
60   1.00018   0.000194293
61   1.00016   0.000192693
62   1.00014   0.000191133
63   1.00013   0.00018961
64   1.0001   0.000188123
65   1.0001   0.00019152
66   1.00009   0.000194757
67   1.00011   0.000193298
68   1.0001   0.000187247
69   1.00013   0.000185885
70   1.00013   0.000189111
71   1.00014   0.000192193
72   1.00015   0.000186465
73   1.00015   0.000189542
74   1.00015   0.000179496
75   1.00015   0.000182698
76   1.00014   0.000181492
77   1.00013   0.00018031
78   1.00011   0.00017915
79   1.00012   0.000169324
80   1.00012   0.000168262
81   1.00011   0.00016722
82   1.00009   0.000161765
83   1.00007   0.000160787
84   1.00005   0.000159828
85   1.00003   0.000158885
86   1.00005   0.000153508
87   1.00005   0.000152623
88   1.00005   0.000151753
89   1.00003   0.000150898
90   1.00006   0.000150058
91   1.00006   0.000153557
92   1.00005   0.000152721
93   1.00005   0.000151897
94   1.00006   0.00014683
95   1.00009   0.00015029
96   1.00007   0.000149505
97   1.00007   0.000144542
98   1.00006   0.000143803
99   1.00006   0.000143074
