0   0.997939   0
1   0.995551   0.00239208
2   0.999441   0.004136
3   0.998845   0.00298678
4   0.997112   0.00288871
5   0.996302   0.00249454
6   0.996009   0.00212837
7   0.996393   0.00188434
8   0.997339   0.0019068
9   0.99732   0.00170705
10   0.997836   0.00162679
11   0.998193   0.00152998
12   0.9978   0.00146315
13   0.997973   0.00136605
14   0.99813   0.00128028
15   0.998726   0.0013387
16   0.998576   0.00126712
17   0.998803   0.0012135
18   0.998685   0.0011552
19   0.998404   0.00112995
20   0.998268   0.00108361
21   0.998362   0.00104127
22   0.998825   0.00109678
23   0.998641   0.0010654
24   0.998352   0.00106185
25   0.998493   0.00103119
26   0.99805   0.00108868
27   0.997745   0.00109385
28   0.997718   0.00105615
29   0.997741   0.00101879
30   0.997782   0.000987689
31   0.998017   0.000984406
32   0.998279   0.000989824
33   0.998418   0.000970067
34   0.998607   0.000958443
35   0.998491   0.000940134
36   0.998406   0.000918011
37   0.998454   0.00089298
38   0.998335   0.000877585
39   0.998411   0.000860063
40   0.998388   0.000839539
41   0.998333   0.000820424
42   0.998397   0.000804448
43   0.998608   0.000813139
44   0.998417   0.000818873
45   0.998493   0.0008048
46   0.998694   0.000810523
47   0.998939   0.00083136
48   0.998986   0.000815834
49   0.998944   0.000800658
50   0.999085   0.000798605
51   0.999057   0.000784057
52   0.999087   0.000770554
53   0.99927   0.000777845
54   0.999188   0.000769176
55   0.999151   0.000755008
56   0.999185   0.000742525
57   0.999174   0.000729561
58   0.999141   0.000718254
59   0.999187   0.000706444
60   0.999276   0.000699822
61   0.999346   0.000693358
62   0.999437   0.000687744
63   0.999465   0.000677393
64   0.999547   0.00067208
65   0.999557   0.000663444
66   0.999607   0.00065427
67   0.999519   0.000652104
68   0.999567   0.000643216
69   0.999467   0.000641911
70   0.99946   0.000633288
71   0.99943   0.000626807
72   0.999428   0.000617766
73   0.999406   0.000610853
74   0.999395   0.000603383
75   0.999389   0.00059669
76   0.999409   0.000588102
77   0.999453   0.000580949
78   0.99953   0.000579855
79   0.999515   0.00057289
80   0.999514   0.000566675
81   0.999582   0.000565773
82   0.999629   0.000561018
83   0.999696   0.000558272
84   0.999773   0.000556854
85   0.99982   0.0005523
86   0.999777   0.000547183
87   0.999753   0.000542137
88   0.999736   0.000535897
89   0.999798   0.000532249
90   0.999692   0.000536739
91   0.999681   0.000531322
92   0.999749   0.000530873
93   0.999736   0.000524968
94   0.99971   0.000519734
95   0.999614   0.000523024
96   0.999664   0.000520293
97   0.999654   0.000516415
98   0.999695   0.000513181
99   0.99971   0.000507627
