0   5.32957   0
1   5.37899   0.0494299
2   5.39156   0.0311583
3   5.41794   0.0343698
4   5.42007   0.0266818
5   5.42901   0.023535
6   5.4252   0.0202583
7   5.43858   0.0220724
8   5.43585   0.0196529
9   5.4385   0.0177759
10   5.44899   0.0192112
11   5.44497   0.0179828
12   5.44099   0.0170176
13   5.45407   0.0204881
14   5.44621   0.0206303
15   5.44999   0.019661
16   5.44408   0.0193873
17   5.44505   0.0183036
18   5.44893   0.0177312
19   5.45898   0.0196005
20   5.45333   0.0194824
21   5.45185   0.0186365
22   5.45893   0.0191683
23   5.45748   0.0184077
24   5.45291   0.0182372
25   5.44488   0.0192737
26   5.4438   0.0185725
27   5.44565   0.0179991
28   5.44724   0.01744
29   5.44781   0.01686
30   5.45016   0.0164786
31   5.45539   0.0167886
32   5.45986   0.0168722
33   5.46339   0.016748
34   5.46124   0.0164027
35   5.46346   0.016094
36   5.46013   0.0160003
37   5.45897   0.0156168
38   5.45886   0.0152132
39   5.4584   0.0148383
40   5.45861   0.0144716
41   5.45702   0.0142124
42   5.45756   0.0138926
43   5.45808   0.013584
44   5.45923   0.0133299
45   5.45655   0.0133122
46   5.4556   0.0130592
47   5.45617   0.012798
48   5.45912   0.0128756
49   5.4578   0.0126853
50   5.45928   0.0125213
51   5.46012   0.0123087
52   5.4624   0.0122812
53   5.46268   0.0120578
54   5.46291   0.0118387
55   5.46246   0.0116326
56   5.46434   0.0115828
57   5.4625   0.0115287
58   5.46355   0.0113814
59   5.4627   0.0112198
60   5.46583   0.0114679
61   5.46527   0.0112962
62   5.46496   0.0111193
63   5.46527   0.0109481
64   5.46739   0.0109836
65   5.46723   0.0108204
66   5.46653   0.0106801
67   5.46654   0.0105247
68   5.46518   0.0104577
69   5.46344   0.0104533
70   5.46245   0.0103521
71   5.46378   0.0102946
72   5.46443   0.0101722
73   5.46289   0.0101539
74   5.46236   0.0100312
75   5.46146   0.00994113
76   5.46229   0.00984624
77   5.46228   0.00971731
78   5.46158   0.0096193
79   5.46245   0.00953546
80   5.46356   0.00948448
81   5.46265   0.009412
82   5.46416   0.00942257
83   5.46327   0.00935213
84   5.46225   0.00929996
85   5.4628   0.00920983
86   5.4619   0.00914643
87   5.46146   0.00905385
88   5.46211   0.00897332
89   5.46017   0.00908462
90   5.45829   0.00918061
91   5.45891   0.00909898
92   5.46016   0.00908712
93   5.46043   0.00899149
94   5.46119   0.00892764
95   5.46064   0.00884996
96   5.46104   0.00876643
97   5.46246   0.00879186
98   5.46141   0.00876467
99   5.46052   0.0087225
