0   0   0
0.064633   0   0
0.129266   0   0
0.193899   0   0
0.258532   0   0
0.323165   0   0
0.387798   0   0
0.452431   0   0
0.517064   0   0
0.581697   0   0
0.64633   0   0
0.710963   0   0
0.775596   0   0
0.84023   0   0
0.904863   0.146172   0.0151146
0.969496   1.02218   0.0458384
1.03413   2.00023   0.0584942
1.09876   2.14976   0.0622829
1.16339   1.79216   0.0487097
1.22803   1.7517   0.0476529
1.29266   1.59818   0.0363155
1.35729   1.40599   0.0391006
1.42193   1.30976   0.0394432
1.48656   1.21415   0.0319381
1.55119   1.17485   0.0327539
1.61583   1.13907   0.0337014
1.68046   1.08956   0.0296592
1.74509   1.05401   0.0263431
1.80973   1.08336   0.0264511
1.87436   1.08996   0.0265919
1.93899   1.06113   0.0243383
2.00362   1.03232   0.026743
2.06826   0.978201   0.025209
2.13289   1.04149   0.0246059
2.19752   1.02806   0.0228406
2.26216   0.991459   0.0206376
2.32679   0.999189   0.0209991
2.39142   1.05395   0.0168165
2.45606   1.00263   0.0203207
2.52069   0.999781   0.0207939
2.58532   1.00023   0.0192935
2.64995   1.00384   0.0182522
2.71459   0.995228   0.017513
2.77922   1.0076   0.0167488
2.84385   1.02592   0.0156874
2.90849   1.04434   0.015837
2.97312   1.03971   0.0162707
3.03775   1.02922   0.0149708
3.10239   1.0423   0.0155257
3.16702   1.00944   0.0135701
3.23165   1.04071   0.0131266
3.29629   1.03848   0.0149881
3.36092   1.02193   0.0153956
3.42555   0.982699   0.0116258
3.49018   0.991082   0.0133077
3.55482   0.993287   0.0141407
3.61945   0.989694   0.0137808
3.68408   0.995177   0.0129076
3.74872   0.981891   0.0124935
3.81335   0.985221   0.0124735
3.87798   0.987245   0.0122749
3.94262   0.978752   0.0111585
4.00725   0.972386   0.0122036
4.07188   0.967809   0.0114971
4.13651   0.960162   0.0114659
4.20115   0.959057   0.00960831
4.26578   0.973991   0.0108278
4.33041   0.977422   0.0109675
4.39505   0.972044   0.00992199
4.45968   0.972088   0.0102865
4.52431   0.970924   0.0105447
4.58895   0.962761   0.0108451
4.65358   0.961187   0.00930575
4.71821   0.968057   0.00983466
4.78285   0.985414   0.00966337
4.84748   0.988463   0.00932178
4.91211   0.995974   0.0106931
4.97674   0.986076   0.0100446
5.04138   0.978975   0.00927509
5.10601   0.98013   0.0104867
5.17064   0.973562   0.0101858
5.23528   0.966174   0.00913956
5.29991   0.960619   0.00884446
5.36454   0.962981   0.00815506
5.42918   0.974324   0.00780703
5.49381   0.974857   0.00928895
5.55844   0.972334   0.00905782
5.62307   0.980646   0.00874987
5.68771   0.986384   0.00892707
5.75234   0.981615   0.00881919
5.81697   0.985216   0.00847011
5.88161   0.992171   0.00834945
5.94624   1.00392   0.00918604
6.01087   0.981549   0.00774523
6.07551   0.985672   0.00740064
6.14014   0.983814   0.00792707
6.20477   0.961209   0.00763863
6.2694   0.963241   0.00778869
6.33404   0.980616   0.00830486
6.39867   0.979338   0.00763263
