-5   0
-4.9   0
-4.8   0
-4.7   0
-4.6   0
-4.5   0
-4.4   0
-4.3   0
-4.2   0
-4.1   0
-4   0
-3.9   0
-3.8   0
-3.7   0
-3.6   0
-3.5   0
-3.4   0
-3.3   0
-3.2   0
-3.1   0
-3   0
-2.9   0
-2.8   6e-05
-2.7   5e-05
-2.6   0.00013
-2.5   0.00037
-2.4   0.00075
-2.3   0.00128
-2.2   0.00288
-2.1   0.00603
-2   0.01162
-1.9   0.02266
-1.8   0.0353
-1.7   0.05834
-1.6   0.08888
-1.5   0.12994
-1.4   0.1788
-1.3   0.232
-1.2   0.28626
-1.1   0.34682
-1   0.38658
-0.9   0.40915
-0.8   0.41814
-0.7   0.41483
-0.6   0.39192
-0.5   0.36726
-0.4   0.34018
-0.3   0.30696
-0.2   0.28523
-0.1   0.27504
0   0.27945
0.1   0.29136
0.2   0.31526
0.3   0.33672
0.4   0.36597
0.5   0.38939
0.6   0.41898
0.7   0.4171
0.8   0.40662
0.9   0.37934
1   0.34064
1.1   0.29272
1.2   0.23438
1.3   0.17576
1.4   0.13268
1.5   0.08728
1.6   0.0574
1.7   0.03631
1.8   0.02208
1.9   0.01102
2   0.00566
2.1   0.00335
2.2   0.00195
2.3   0.00077
2.4   0.0003
2.5   5e-05
2.6   0
2.7   0
2.8   0
2.9   0
3   0
3.1   0
3.2   0
3.3   0
3.4   0
3.5   0
3.6   0
3.7   0
3.8   0
3.9   0
4   0
4.1   0
4.2   0
4.3   0
4.4   0
4.5   0
4.6   0
4.7   0
4.8   0
4.9   0
