0   5.54663   0
1   5.49142   0.0551736
2   5.47778   0.0346232
3   5.46923   0.0259357
4   5.47459   0.0207964
5   5.46959   0.0177079
6   5.45484   0.0210282
7   5.43356   0.0280132
8   5.44227   0.0262039
9   5.44982   0.0246237
10   5.44945   0.0222776
11   5.44547   0.0207202
12   5.45003   0.0195881
13   5.45731   0.0195463
14   5.44324   0.0230063
15   5.45234   0.0233696
16   5.45453   0.0220566
17   5.44862   0.0216171
18   5.46001   0.0234104
19   5.46884   0.0239019
20   5.47306   0.0231241
21   5.47323   0.0220436
22   5.47321   0.0210646
23   5.47268   0.0201745
24   5.4642   0.0211319
25   5.46636   0.0204193
26   5.46709   0.0196623
27   5.46532   0.0190311
28   5.46332   0.0184719
29   5.45962   0.0182266
30   5.45494   0.0182385
31   5.45335   0.0177297
32   5.45529   0.0172927
33   5.45354   0.0168667
34   5.45139   0.0165203
35   5.45801   0.0173707
36   5.45863   0.0169067
37   5.45866   0.0164526
38   5.46066   0.0161495
39   5.46805   0.0173907
40   5.46901   0.0169891
41   5.46631   0.0167931
42   5.4642   0.0165372
43   5.46287   0.0162102
44   5.46021   0.0160655
45   5.46308   0.0159738
46   5.46186   0.0156793
47   5.46021   0.0154369
48   5.45885   0.0151787
49   5.45842   0.0148798
50   5.45762   0.014608
51   5.45707   0.0143316
52   5.45714   0.0140594
53   5.45562   0.013877
54   5.45732   0.0137325
55   5.45743   0.0134829
56   5.45748   0.0132455
57   5.45792   0.0130238
58   5.45493   0.0131458
59   5.45425   0.0129431
60   5.45243   0.012857
61   5.4503   0.012827
62   5.44941   0.0126541
63   5.44916   0.0124576
64   5.45043   0.0123285
65   5.45155   0.0121924
66   5.45075   0.0120363
67   5.45114   0.0118624
68   5.44947   0.0118094
69   5.44834   0.0116928
70   5.44951   0.0115866
71   5.4475   0.0115989
72   5.44456   0.0118099
73   5.4459   0.0117266
74   5.44647   0.0115849
75   5.4459   0.0114443
76   5.44412   0.0114359
77   5.44408   0.011287
78   5.44491   0.011174
79   5.44618   0.0111063
80   5.4471   0.0110064
81   5.4455   0.0109898
82   5.44556   0.0108553
83   5.44729   0.010864
84   5.44829   0.0107802
85   5.44771   0.0106704
86   5.44773   0.0105453
87   5.44836   0.0104447
88   5.44866   0.0103297
89   5.44726   0.0103111
90   5.44509   0.0104258
91   5.4454   0.0103157
92   5.44736   0.010393
93   5.44675   0.0102992
94   5.44899   0.0104317
95   5.44884   0.0103223
96   5.44911   0.0102209
97   5.44858   0.0101293
98   5.44956   0.0100746
99   5.45105   0.010083
