0   23.5836
1   21.954
2   21.1068
3   20.2494
4   19.9043
5   18.3073
6   18.2743
7   17.7021
8   17.1947
9   16.7671
10   16.012
11   16.012
12   15.4962
13   15.1945
14   14.6333
15   14.4638
16   14.2803
17   14.2803
18   14.241
19   14.0561
20   14.0168
21   13.8004
22   13.6276
23   13.6276
24   13.1724
25   13.1087
26   13.1087
27   13.0865
28   12.8963
29   12.8963
30   12.7325
31   12.7325
32   12.7325
33   12.7325
34   12.6377
35   12.6377
36   12.3558
37   12.1834
38   11.8954
39   11.7672
40   11.7672
41   11.5465
42   11.3452
43   11.3452
44   11.1245
45   11.1245
46   11.1245
47   11.1245
48   11.1245
49   11.1245
50   11.1245
51   11.0245
52   11.0245
53   11.0245
54   11.0245
55   11.0245
56   11.0245
57   11.0245
58   11.0245
59   11.0245
60   11.0245
61   11.0245
62   11.0245
63   11.0245
64   11.0245
65   11.0159
66   11.0159
67   11.0159
68   11.0159
69   11.0159
70   11.0159
71   11.0159
72   11.0159
73   11.0159
74   11.0159
75   11.0159
76   11.0159
77   11.0159
78   11.0159
79   11.0159
80   11.0159
81   11.0159
82   11.0159
83   11.0159
84   11.0159
85   11.0159
86   11.0159
87   11.0159
88   11.0159
89   11.0159
90   11.0159
91   11.0159
92   11.0159
93   11.0159
94   11.0159
95   11.0159
96   11.0159
97   11.0159
98   11.0159
99   11.0159
