0   23.5836
1   22.1561
2   19.9988
3   19.0265
4   17.7332
5   17.2271
6   16.4529
7   15.404
8   15.3181
9   15.2822
10   15.0713
11   14.3318
12   14.3318
13   14.0584
14   13.9722
15   13.6988
16   13.5666
17   13.237
18   13.0977
19   13.01
20   12.8422
21   12.8422
22   12.8422
23   12.5641
24   12.5641
25   12.5641
26   12.4278
27   12.3216
28   12.3216
29   12.1658
30   12.1658
31   12.1658
32   12.1658
33   12.1658
34   12.1658
35   12.1658
36   12.1658
37   12.1388
38   12.1088
39   12.1088
40   11.9851
41   11.976
42   11.5028
43   11.5028
44   11.439
45   11.439
46   11.439
47   11.439
48   11.439
49   11.3744
50   11.3744
51   11.3744
52   11.3744
53   11.3227
54   11.2226
55   11.2226
56   11.2226
57   11.2226
58   11.2226
59   11.2226
60   11.2226
61   11.1302
62   11.1302
63   11.1302
64   11.1302
65   11.1302
66   11.1302
67   11.0301
68   11.0301
69   11.0301
70   11.0301
71   10.8844
72   10.8673
73   10.8673
74   10.8673
75   10.8441
76   10.8441
77   10.8441
78   10.8441
79   10.8441
80   10.8441
81   10.8356
82   10.8356
83   10.7874
84   10.7874
85   10.7192
86   10.7192
87   10.7192
88   10.7192
89   10.7192
90   10.7192
91   10.7192
92   10.7192
93   10.7192
94   10.7192
95   10.7192
96   10.7192
97   10.7192
98   10.7192
99   10.7192
