0.199124   -0.926554
0.3578   -0.913348
0.116388   -0.827324
0.0189074   -0.818191
-0.0749892   -0.531879
-0.136133   -0.339404
-0.0422637   -0.0610346
-0.172499   0.268857
0.195936   0.301771
0.385781   0.23971
0.867092   -0.0468537
0.898055   -0.511664
0.44774   -0.295623
0.308922   0.0151199
0.430587   0.874914
0.5127   0.865105
0.594561   0.910656
0.438676   0.981765
-0.888839   0.798456
-0.822066   0.411946
-0.637553   0.217601
-0.562197   0.225526
-0.513995   0.240562
-0.544659   -0.100166
-0.568967   -0.0953795
-0.843565   -0.441792
-0.579122   -0.919208
-0.482885   -0.82422
-0.296032   -0.776387
-0.0232824   -0.964691
0.199124   -0.926554
