0   29.0966
1   27.3589
2   26.1723
3   24.9715
4   24.3524
5   23.4929
6   22.3105
7   21.2789
8   20.8624
9   20.1886
10   19.5852
11   19.1164
12   18.6247
13   17.8764
14   17.5649
15   17.2442
16   17.3896
17   17.2097
18   17.1666
19   17.0357
20   16.7771
21   16.5655
22   16.57
23   16.1891
24   16.0018
25   15.841
26   15.6395
27   15.1609
28   15.0806
29   15.0455
30   15.0395
31   14.8581
32   14.8384
33   14.9397
34   14.789
35   15.012
36   14.9449
37   14.8217
38   14.6194
39   14.507
40   14.3709
41   14.1198
42   13.9323
43   13.9075
44   13.82
45   13.7854
46   13.6404
47   13.4301
48   13.135
49   13.4141
50   13.4652
51   13.7285
52   13.5099
53   13.4354
54   13.4892
55   13.6749
56   13.5127
57   13.3702
58   13.4892
59   13.4651
60   13.3182
61   13.5176
62   13.5086
63   13.7219
64   13.4299
65   13.5689
66   13.4868
67   13.7261
68   13.6888
69   13.6188
70   13.6036
71   13.6941
72   13.7004
73   13.8537
74   13.5727
75   13.6642
76   13.7166
77   13.804
78   13.5629
79   13.4648
80   13.5274
81   13.667
82   13.5814
83   13.6948
84   13.6664
85   13.6374
86   13.7453
87   13.6186
88   13.6943
89   13.7268
90   13.3306
91   13.4006
92   13.4543
93   13.2184
94   13.2648
95   13.3174
96   13.5584
97   13.679
98   13.9049
99   13.7344
