0   3.17279   0
1   3.17204   0.000754636
2   3.17867   0.00664606
3   3.17262   0.00765933
4   3.17461   0.00625874
5   3.16995   0.00691809
6   3.16632   0.00688083
7   3.16297   0.00683614
8   3.16225   0.00607208
9   3.16117   0.00553653
10   3.15919   0.00538752
11   3.16135   0.00537196
12   3.1598   0.00517889
13   3.16095   0.00493098
14   3.16111   0.0045933
15   3.16101   0.00429787
16   3.16113   0.00403913
17   3.16082   0.0038211
18   3.16116   0.00363028
19   3.16093   0.00345163
20   3.16208   0.00347939
21   3.16105   0.00347366
22   3.161   0.00331954
23   3.16103   0.00317833
24   3.16053   0.00308873
25   3.16015   0.00299205
26   3.16087   0.0029683
27   3.1613   0.00289182
28   3.16038   0.00293616
29   3.15985   0.00288647
30   3.15933   0.00283962
31   3.15983   0.00279498
32   3.15977   0.00270962
33   3.15936   0.00266183
34   3.15865   0.00268043
35   3.15841   0.0026152
36   3.15777   0.00262306
37   3.15717   0.00262372
38   3.15719   0.00255566
39   3.15696   0.00250171
40   3.15658   0.00246929
41   3.15636   0.00242004
42   3.15587   0.00241289
43   3.15587   0.00235742
44   3.15535   0.00236203
45   3.15474   0.0023879
46   3.15435   0.00236936
47   3.15428   0.00232059
48   3.15425   0.00227295
49   3.15451   0.00224289
50   3.15463   0.00220166
51   3.15485   0.00217026
52   3.15505   0.0021376
53   3.15483   0.00210933
54   3.15474   0.00207248
55   3.15481   0.00203647
56   3.15472   0.00200275
57   3.15452   0.00197711
58   3.15454   0.0019434
59   3.15448   0.0019117
60   3.15475   0.00189922
61   3.15497   0.00188101
62   3.15532   0.00188463
63   3.15546   0.00186007
64   3.15559   0.00183557
65   3.15538   0.00181942
66   3.15532   0.0017931
67   3.15522   0.00176912
68   3.1552   0.0017435
69   3.15519   0.00171841
70   3.15523   0.00169448
71   3.15518   0.00167159
72   3.15524   0.00164952
73   3.15486   0.00167107
74   3.15449   0.00168924
75   3.15455   0.0016681
76   3.1546   0.00164703
77   3.15486   0.00164648
78   3.15501   0.00163212
79   3.15519   0.00162115
80   3.15537   0.00161181
81   3.15553   0.00159966
82   3.15555   0.00158038
83   3.15538   0.00157077
84   3.15535   0.00155239
85   3.1556   0.00155442
86   3.15578   0.00154753
87   3.15557   0.00154442
88   3.15553   0.00152762
89   3.15565   0.00151534
90   3.1559   0.00151883
91   3.1559   0.00150223
92   3.15599   0.00148864
93   3.15588   0.00147644
94   3.15596   0.00146294
95   3.15591   0.0014485
96   3.15585   0.00143492
97   3.15605   0.00143416
98   3.15637   0.00145529
99   3.15643   0.00144208
